Headline,Source,Published,Team Name,Type,Uploaded By,Video ID,Published Platform,Published URL
Headline_c208a1510080,https://obfuscated.source.example/387cdb8aa5592eaa,No,Unknown,interview,Chandan,1505931212,,
Headline_2bb9a87f99b4,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,press conference,Chandan,354371485,,
Headline_c308f5fd2678,https://obfuscated.source.example/1c3e1ef10715df16,No,Unknown,speech,Chandan,142606240,,
Headline_5787b96bd7ae,https://obfuscated.source.example/d7760f314ec6f004,No,Unknown,speech,Chandan,1393777228,,
Headline_edb3942f4068,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,discussion-show,Chandan,337492083,,
Headline_06b12bcab91b,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,speech,Chandan,1536745113,,
Headline_02bbf74dbdbc,https://obfuscated.source.example/7bc949ca778d3e17,No,Unknown,news bulletin,Chandan,1704772501,,
Headline_31b26232635f,https://obfuscated.source.example/bee681017fae4aa8,No,Unknown,debate,Chandan,1383386214,,
Headline_84a3e8164a8f,https://obfuscated.source.example/3f77e9a8cd94cbad,No,Unknown,debate,Chandan,570009793,,
Headline_92c1e9f9086d,https://obfuscated.source.example/700471a38ca038d0,No,Unknown,news bulletin,Chandan,290085734,,
Headline_0427b1ee19b0,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,news bulletin,Chandan,862683225,,
Headline_5eac89eb7db3,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,interview,Chandan,813745837,,
Headline_514f33a8706f,https://obfuscated.source.example/534598cf738d5147,No,Unknown,press conference,Chandan,829761657,,
Headline_b1c74faff199,https://obfuscated.source.example/282a05010bae124d,No,Unknown,press conference,Chandan,1291010033,,
Headline_79861b760351,https://obfuscated.source.example/9ab3f182e6e18139,No,Unknown,speech,Chandan,1380577422,,
Headline_17175315f7e2,https://obfuscated.source.example/9ab3f182e6e18139,No,Unknown,interview,Chandan,859638753,,
Headline_648fd09ece28,https://obfuscated.source.example/9ab3f182e6e18139,No,Unknown,speech,Chandan,176881769,,
Headline_8aceea9e74e7,https://obfuscated.source.example/9ab3f182e6e18139,No,Unknown,interview,Chandan,719332214,,
Headline_fcbe5ff974be,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,special reports,Chandan,731799979,,
Headline_26120561092c,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,press conference,Chandan,449115440,,
Headline_1d2fbe79bf43,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,speech,Chandan,1939392359,,
Headline_cc12b0d625bc,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,news bulletin,Chandan,585963466,,
Headline_dc9b35cdbcd6,https://obfuscated.source.example/c2f0cbfb4076179a,No,Unknown,news bulletin,Chandan,533520700,,
Headline_701d20c6497e,https://obfuscated.source.example/e90d3a6538c285ef,No,Unknown,news bulletin,Chandan,886806466,,
Headline_393aff8b3cb3,https://obfuscated.source.example/7672be39d35248bf,No,Unknown,speech,Chandan,1701757562,,
Headline_e998362d3aef,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,debate,Chandan,135661445,,
Headline_4f54b7568ef7,https://obfuscated.source.example/3f1c32e62da0b29f,No,Unknown,interview,Chandan,407062536,,
Headline_bf4cda2fa4b9,https://obfuscated.source.example/70035f25ed42447b,No,Unknown,news bulletin,Chandan,1873517317,,
Headline_5706c284bc3e,https://obfuscated.source.example/dfa333600d73f35a,No,Unknown,special reports,Chandan,500812872,,
Headline_997e90810c95,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,interview,Chandan,223214950,,
Headline_be08f5d119d8,https://obfuscated.source.example/d046bce44201c655,No,Unknown,special reports,Chandan,485091550,,
Headline_e091118bffd1,https://obfuscated.source.example/8788ae4006e6bdc8,No,Unknown,news bulletin,Chandan,177366431,,
Headline_c2454278d4af,https://obfuscated.source.example/ad17e432edca8ccd,No,Unknown,debate,Chandan,1283490344,,
Headline_b91f4726a1ef,https://obfuscated.source.example/a446ff31e9a04cc9,No,Unknown,debate,Chandan,897908081,,
Headline_393aff8b3cb3,https://obfuscated.source.example/b21d033d9cb09562,No,Unknown,speech,Chandan,1869177547,,
Headline_c80aaaf7d54e,https://obfuscated.source.example/8e439f2d7caf2e25,No,Unknown,speech,Chandan,1593300231,,
Headline_036bc3246723,https://obfuscated.source.example/5500442aa26f7578,No,Unknown,interview,Chandan,1921355591,,
Headline_7d329df653be,https://obfuscated.source.example/0ec22d674a72edcf,No,Unknown,interview,Chandan,919496369,,
Headline_a139eca7619e,https://obfuscated.source.example/c0ce15f33bb09591,No,Unknown,interview,Chandan,538179419,,
Headline_e2eed947c447,https://obfuscated.source.example/177c5fa0d1e0db9e,No,Unknown,interview,Chandan,1295912253,,
Headline_5b068f86370a,https://obfuscated.source.example/66917438e8b37f85,No,Unknown,interview,Chandan,1217291347,,
Headline_9d20a75b8e10,https://obfuscated.source.example/66917438e8b37f85,No,Unknown,speech,Chandan,1457927485,,
Headline_62d344a6cbae,https://obfuscated.source.example/d52a079c1624b265,No,Unknown,special reports,Chandan,482144366,,
Headline_b1be98a2c3ec,https://obfuscated.source.example/d52a079c1624b265,No,Unknown,press conference,Chandan,1352163578,,
Headline_38d660632b06,https://obfuscated.source.example/d52a079c1624b265,No,Unknown,news bulletin,Chandan,344090630,,
Headline_7100f4baaf06,https://obfuscated.source.example/d52a079c1624b265,No,Unknown,debate,Chandan,690717130,,
Headline_393aff8b3cb3,https://obfuscated.source.example/d52a079c1624b265,No,Unknown,speech,Chandan,1695724627,,
Headline_1daa4866c4f8,https://obfuscated.source.example/d52a079c1624b265,No,Unknown,interview,Chandan,227639503,,
Headline_884281ba9db5,https://obfuscated.source.example/53303d8754248826,No,Unknown,interview,Anamika Singh,204407683,,
Headline_a1edcb242df7,https://obfuscated.source.example/640de6c0a9b2131e,No,Unknown,interview,Anamika Singh,418655621,,
Headline_b53f7c53fe31,https://obfuscated.source.example/81acf094c653b8d5,No,Unknown,interview,Anamika Singh,1362783545,,
Headline_2d4df5c7a06e,https://obfuscated.source.example/18df0e4de34ba99f,No,Unknown,interview,Anamika Singh,1219051541,,
Headline_b6cc43bdea52,https://obfuscated.source.example/39374aa64f4ef6ce,No,Unknown,interview,Anamika Singh,1942692249,,
Headline_7dd14bd0ca17,https://obfuscated.source.example/b8b2b79b5cb72554,No,Unknown,interview,Anamika Singh,616661506,,
Headline_ea1b04473bcb,https://obfuscated.source.example/601c82f525374246,No,Unknown,speech,Anamika Singh,175037566,,
Headline_c426a6ee2024,https://obfuscated.source.example/dbab59632833d07d,No,Unknown,speech,Anamika Singh,113398568,,
Headline_19383846fc5a,https://obfuscated.source.example/52952f08bbfad2f9,No,Unknown,speech,Anamika Singh,704372411,,
Headline_d954cba2108f,https://obfuscated.source.example/9ab3f182e6e18139,No,Unknown,speech,Anamika Singh,994669417,,
Headline_074815709954,https://obfuscated.source.example/9ab3f182e6e18139,No,Unknown,interview,Anamika Singh,1883803661,,
Headline_8d7fa12d1b02,https://obfuscated.source.example/7361343deb3bb403,No,Unknown,news bulletin,Anamika Singh,350598090,,
Headline_98a4b2069fb7,https://obfuscated.source.example/0e3725b801e0144b,No,Unknown,news bulletin,Anamika Singh,965622737,,
Headline_91d3d0ce0623,https://obfuscated.source.example/2c3bcf0f28cc78a4,No,Unknown,press conference,Anamika Singh,259210229,,
Headline_8d7fa12d1b02,https://obfuscated.source.example/4507bec083778faf,No,Unknown,news bulletin,Anamika Singh,400628747,,
Headline_6081d7fd1cd9,https://obfuscated.source.example/c6cec8a657ba30e5,No,Unknown,speech,Anamika Singh,1061300310,,
Headline_09f9d6618530,https://obfuscated.source.example/924644921845a520,No,Unknown,press conference,Anamika Singh,645508619,,
Headline_d9ca6b0391ee,https://obfuscated.source.example/c256d4a4b7835e12,No,Unknown,press conference,Anamika Singh,685239180,,
Headline_124e91da630e,https://obfuscated.source.example/4dd9b8239317270f,No,Unknown,interview,Anamika Singh,1596798252,,
Headline_ed26034ce459,https://obfuscated.source.example/7781e5aee62def6d,No,Unknown,speech,Anamika Singh,497108210,,
Headline_eb346aa5bcce,https://obfuscated.source.example/b3fed749f7da3d7e,No,Unknown,speech,Anamika Singh,941516921,,
Headline_ff43048a2a9b,https://obfuscated.source.example/377b70210e192d5f,No,Unknown,interview,Anamika Singh,1413119122,,
Headline_129be024ee6a,https://obfuscated.source.example/53a31706727199db,No,Unknown,interview,Anamika Singh,1446956387,,
Headline_56c350e40820,https://obfuscated.source.example/849fe0e269a21728,No,Unknown,interview,Anamika Singh,1049170604,,
Headline_af38bb764333,https://obfuscated.source.example/055bde4e2697acc0,No,Unknown,interview,Anamika Singh,782190471,,
Headline_60d61478a94b,https://obfuscated.source.example/020a2f1feb5f16c5,No,Unknown,interview,Anamika Singh,1597009628,,
Headline_2da939b35585,https://obfuscated.source.example/5333ab86bfd426eb,No,Unknown,special reports,Anamika Singh,1244245622,,
Headline_0d1d9987493b,https://obfuscated.source.example/0ce6a2c2c812e1d2,No,Unknown,special reports,Anamika Singh,1862535476,,
Headline_b8a2179637b4,https://obfuscated.source.example/bf7cfafd0b26aa6d,No,Unknown,discussion-show,Anamika Singh,681644726,,
Headline_48b8d9781127,https://obfuscated.source.example/02bf10af0808a13f,No,Unknown,discussion-show,Anamika Singh,187525407,,
Headline_1d4f7f66d0a2,https://obfuscated.source.example/dc5688b02ca17d71,No,Unknown,discussion-show,Anamika Singh,694378283,,
Headline_ae81b1090f91,https://obfuscated.source.example/31926809075f4a03,No,Unknown,discussion-show,Anamika Singh,237784657,,
Headline_7ea92f1106fb,https://obfuscated.source.example/b12e5958f4a0a8b2,No,Unknown,discussion-show,Anamika Singh,89597893,,
Headline_521268ad4593,https://obfuscated.source.example/38aba49533f6650a,No,Unknown,special reports,Anamika Singh,941464465,,
Headline_e23c7d250d35,https://obfuscated.source.example/38aba49533f6650a,No,Unknown,press conference,Anamika Singh,658259666,,
Headline_2c3c2a7bbe59,https://obfuscated.source.example/38aba49533f6650a,No,Unknown,discussion-show,Anamika Singh,981205653,,
Headline_cb9caf73472f,https://obfuscated.source.example/38aba49533f6650a,No,Unknown,speech,Anamika Singh,1427280420,,
Headline_a9f4c7fe2978,https://obfuscated.source.example/38aba49533f6650a,No,Unknown,news bulletin,Anamika Singh,182444343,,
Headline_129be024ee6a,https://obfuscated.source.example/38aba49533f6650a,No,Unknown,interview,Anamika Singh,645643906,,
Headline_46c27a332446,https://obfuscated.source.example/bcf952de37723dd2,No,Unknown,news bulletin,Adarsh (Frammer),350153627,,
Headline_771f64d621bf,https://obfuscated.source.example/ab7074a1987b6b25,No,Unknown,news bulletin,Adarsh (Frammer),857028297,,
Headline_857e567e7d11,https://obfuscated.source.example/cfd007685f71641c,No,Unknown,speech,Chandan,1731994354,,
Headline_95f11c88eca5,https://obfuscated.source.example/53f85c3f90095439,No,Unknown,speech,Chandan,774074402,,
Headline_84fef7d8be45,https://obfuscated.source.example/1fbba0cef216d0cd,No,Unknown,speech,Chandan,947302844,,
Headline_6531b911835c,https://obfuscated.source.example/54d2c544bceac7f3,No,Unknown,speech,Chandan,310089820,,
Headline_1be9f617e843,https://obfuscated.source.example/d070381ad8274fd1,No,Unknown,interview,Chandan,1797013429,,
Headline_e2a8162c4727,https://obfuscated.source.example/6aab563009109c5c,No,Unknown,interview,Chandan,131651518,,
Headline_c0f0484f382b,https://obfuscated.source.example/cdb17fcf1b7140c2,No,Unknown,interview,Chandan,874362062,,
Headline_7ec0fa4a71a6,https://obfuscated.source.example/de727a9e2aede712,No,Unknown,speech,Chandan,1106739552,,
Headline_146c6e269023,https://obfuscated.source.example/85124b9a7e213679,No,Unknown,interview,Chandan,1462231942,,
Headline_c46c9b2f716e,https://obfuscated.source.example/d37cb5045ef1dc54,No,Unknown,interview,Chandan,1986950475,,
Headline_2fd95864207a,https://obfuscated.source.example/e33230865b340719,No,Unknown,interview,Chandan,748154672,,
Headline_03339d32054b,https://obfuscated.source.example/a72159db875f35f1,No,Unknown,interview,Chandan,1581718365,,
Headline_edb4a80b04e7,https://obfuscated.source.example/057890d764bf6de9,No,Unknown,speech,Chandan,1979037396,,
Headline_f7f7d7032610,https://obfuscated.source.example/035b12a9ebb188fd,No,Unknown,speech,Chandan,975683742,,
Headline_299b2f98115a,https://obfuscated.source.example/929e34c48d9df067,No,Unknown,speech,Chandan,1786308537,,
Headline_bbde4ec52216,https://obfuscated.source.example/0403879d58595c4e,No,Unknown,speech,Chandan,1042416572,,
Headline_b9d8052ebf4d,https://obfuscated.source.example/df142b6320ede240,No,Unknown,speech,Chandan,1487112215,,
Headline_51f0e8a8f502,https://obfuscated.source.example/b6ef94c281d30039,No,Unknown,speech,Chandan,1827479955,,
Headline_569dd318a000,https://obfuscated.source.example/c25bc2daff8d025d,No,Unknown,speech,Chandan,553040676,,
Headline_005c99d98c65,https://obfuscated.source.example/7d5e9dce4fd60bb0,No,Unknown,speech,Chandan,1485779459,,
Headline_6db7830b31d6,https://obfuscated.source.example/03eecc8f619c6f7f,No,Unknown,interview,Chandan,1010821851,,
Headline_c3c9de17d0a2,https://obfuscated.source.example/335f780ca95018fb,No,Unknown,interview,Chandan,1593599339,,
Headline_c6efa37b0bb5,https://obfuscated.source.example/6ccb17811b470734,No,Unknown,interview,Chandan,1149865341,,
Headline_1be9f617e843,https://obfuscated.source.example/ca298c2bb377c016,No,Unknown,interview,Chandan,20808635,,
Headline_130257edd44f,https://obfuscated.source.example/52a4bf72803f1426,No,Unknown,interview,Chandan,172267671,,
Headline_29a7b12239ab,https://obfuscated.source.example/9749f2366aa4600f,No,Unknown,interview,Chandan,185974321,,
Headline_540b89f50062,https://obfuscated.source.example/d5dcb270a0a3e000,No,Unknown,interview,Chandan,1576388272,,
Headline_5cdcc4d19ac0,https://obfuscated.source.example/64580f3542c14950,No,Unknown,interview,Chandan,60111794,,
Headline_6ceb573028bc,https://obfuscated.source.example/aa7b7b61f111454a,No,Unknown,interview,Chandan,337908319,,
Headline_1484d627d91c,https://obfuscated.source.example/6766667639d816b2,No,Unknown,speech,Chandan,378207848,,
Headline_d4d4286b6e27,https://obfuscated.source.example/178ea2cab28863f9,No,Unknown,interview,Chandan,1883838883,,
Headline_e2a17bb6f6c2,https://obfuscated.source.example/b00a125bcc4f362b,No,Unknown,speech,Chandan,126248185,,
Headline_baea33c2ddd2,https://obfuscated.source.example/2b7232b094f0fc27,No,Unknown,speech,Chandan,967474292,,
Headline_eaa12be087bb,https://obfuscated.source.example/8229c5c79ac72b9d,No,Unknown,speech,Chandan,1698724705,,
Headline_54049ac39738,https://obfuscated.source.example/5ff85a0a2a088cec,No,Unknown,news bulletin,Neha,456077027,,
Headline_6177025b2727,https://obfuscated.source.example/7dfe3d76367f4475,No,Unknown,interview,Chandan,1603840577,,
Headline_2afbcc79981e,https://obfuscated.source.example/35754aec1220dd86,No,Unknown,interview,Chandan,419719502,,
Headline_70c9cf1cc1d3,https://obfuscated.source.example/b33ec71228401433,No,Unknown,interview,Chandan,1721001377,,
Headline_d4d4286b6e27,https://obfuscated.source.example/122a9cfacae6dfca,No,Unknown,interview,Chandan,1258236835,,
Headline_a800ff44a928,https://obfuscated.source.example/14bad03881caec9f,No,Unknown,interview,Chandan,1811277573,,
Headline_94028e322c22,https://obfuscated.source.example/e74b26e987820cc0,No,Unknown,interview,Chandan,665760038,,
Headline_2de6aaf08eaf,https://obfuscated.source.example/2573e523305e230b,No,Unknown,interview,Chandan,1188966313,,
Headline_bca013ef3a63,https://obfuscated.source.example/d97fe9d98915ea45,No,Unknown,interview,Chandan,396641650,,
Headline_8c95ea6a6ba4,https://obfuscated.source.example/0b3bc488a686b23f,No,Unknown,interview,Chandan,1219145913,,
Headline_6177025b2727,https://obfuscated.source.example/a0ef118faa668b1d,No,Unknown,interview,Chandan,1771087093,,
Headline_f5d8c335a421,https://obfuscated.source.example/2c28f7ede8967eab,No,Unknown,interview,Chandan,1542541948,,
Headline_213867da54b4,https://obfuscated.source.example/9384db04eeeb362a,No,Unknown,interview,Chandan,904787211,,
Headline_980fcb7ad009,https://obfuscated.source.example/97d02d494b517bb9,No,Unknown,interview,Chandan,1648610946,,
Headline_5cc4eb3ef68a,https://obfuscated.source.example/9f770f9958518e2c,No,Unknown,speech,Chandan,528137452,,
Headline_65eb2056b525,https://obfuscated.source.example/712a1acd9459bc2a,No,Unknown,speech,Chandan,565046823,,
Headline_115ef487733c,https://obfuscated.source.example/2bc9ca2245b86122,No,Unknown,speech,Chandan,1443100692,,
Headline_6ceb573028bc,https://obfuscated.source.example/2ea411bcb324f052,No,Unknown,interview,Chandan,1001212814,,
Headline_9e6c7ddd6d00,https://obfuscated.source.example/ae03dc7ca239fde3,No,Unknown,speech,Chandan,1012719328,,
Headline_6177025b2727,https://obfuscated.source.example/b8de1c22c8db772d,No,Unknown,interview,Chandan,565078882,,
Headline_951bd4058885,https://obfuscated.source.example/b26fc8b034379593,No,Unknown,interview,Chandan,1185411865,,
Headline_0d51334186b3,https://obfuscated.source.example/abfc93c0bc82ce52,No,Unknown,interview,Chandan,926961159,,
Headline_7674ab74449c,https://obfuscated.source.example/9b8ddc2e432568fc,No,Unknown,interview,Chandan,1740793955,,
Headline_d79c4c996c64,https://obfuscated.source.example/5094607aa7dd4bb7,No,Unknown,interview,Chandan,1756781295,,
Headline_d046386b6485,https://obfuscated.source.example/e3ca6a2fd2a6c136,No,Unknown,interview,Chandan,437465565,,
Headline_9133047501b0,https://obfuscated.source.example/49a57a8265cb5beb,No,Unknown,interview,Chandan,771733078,,
Headline_164531b1102e,https://obfuscated.source.example/dd802c5725dde67b,No,Unknown,interview,Chandan,569257257,,
Headline_b6f950c9f7d0,https://obfuscated.source.example/28a8fdc2b3cb3126,No,Unknown,interview,Chandan,1020240811,,
Headline_39c279fb2358,https://obfuscated.source.example/75dbf4acf90283d3,No,Unknown,interview,Chandan,1601372685,,
